listing_id,listing_onboard_date,listing_url,listing_name,listing_account_owner,listing_account_bv,listing_status,listing_instant_book,listing_remark,unit_id,profile_id,employee_id
,2017-02-10,https://www.airbnb.com/rooms/17033388,2BR Enchanting Villa at Beachfront Location,"
Payments@balirentalhouses23.com ",744,1.0,0.0,0.0,UN0000,PA0000,E0000
,2017-02-09,https://www.airbnb.com/rooms/17177131,Reclaimed wood bungalow with tropical Alang2 roof,2221,744,1.0,0.0,0.0,UN1180,PA0007,E0003
,2017-02-09,https://www.airbnb.com/rooms/15416962,Modern & Luxurious Beachtown Villa,5330,744,1.0,1.0,0.0,UN1195,PA0007,E0009
,2017-02-08,https://www.airbnb.com/rooms/12059126,Magical Beach house in Secret Tropical Bay,,,1.0,0.0,0.0,UN1176,PA0000,E0003
,2017-02-07,https://www.airbnb.com/rooms/14676547,Spacious Beachtown Villa with Balinese Charm #VZ,,,1.0,0.0,0.0,UN1303,PA0007,E0003
,2017-02-06,https://www.airbnb.com/rooms/17125082,Colonial cabins in beach coconut plantation,793,744,1.0,0.0,0.0,UN1312,PA0007,E0003
,2017-02-05,https://www.airbnb.com/rooms/16491659,Sunny Surf Cabins between Awesome Beaches #9,1976,744,1.0,1.0,0.0,UN0244,PA0009,E0000
,2017-02-05,https://www.airbnb.com/rooms/17112390,Sunny Surf Bungalows close to Padang-Padang Beach,1758,744,1.0,0.0,0.0,UN0410,PA0009,E0000
,2017-02-05,https://www.airbnb.com/rooms/16936171,"Surfer's Bed & Breakfast, 5mins walk to the beach",1758,744,1.0,0.0,0.0,UN0411,PA0007,E0000
,2017-02-05,https://www.airbnb.com/rooms/17112468,Sunny Surf Bungalows close to Padang-Padang Beach,1758,744,1.0,0.0,0.0,UN0412,PA0007,E0000
,2017-02-05,https://www.airbnb.com/rooms/17113138,Pandawa Beach Chill-Out Wedding Accommodation #D1,8095,744,1.0,2.0,0.0,UN0766,PA0008,E0003
,2017-02-03,https://www.airbnb.com/rooms/17079680/,Secluded Vintage Timber Cabins by Surfing Beach,8612,744,1.0,1.0,0.0,UN1218,PA0010,E0003
,2017-02-03,https://www.airbnb.com/rooms/17080861/,Secluded Reclaimed Timber Family Cabins,8612,8052,2.0,0.0,0.0,UN1219,PA0001,E0006
,2017-02-03,https://www.airbnb.com/rooms/17081312,Colonial Style Bed and Breakfast in Central Ubud,6056,744,2.0,0.0,4.0,UN0695,PA0009,E0006
,2017-02-02,https://www.airbnb.com/rooms/17049181,"Tranquil Beachfront Villa, enjoying Amazing Sunset",Payments@balirentalhouses23.com ,744,1.0,0.0,0.0,UN0000,PA0007,E0006
,2017-02-02,https://www.airbnb.com/rooms/17081546,Colonial Style Bed and Breakfast in Central Ubud,6056,744,2.0,0.0,4.0,UN0692,PA0009,E0006
,2017-02-02,https://www.airbnb.com/rooms/17048895,Peaceful colonial style room in central Ubud,6056,744,1.0,2.0,4.0,UN0696,PA0008,E0003
,2017-02-01, https://www.airbnb.com/rooms/17033167,"Balinese Hospitality Condo with Fiber WiFi #4
",9447,744,1.0,0.0,0.0,UN1173,PA0012,E0003
,2017-02-01,https://www.airbnb.com/rooms/17031107,Sunset Spot Beach Front Teak Cabin,,,3.0,2.0,4.0,UN0310,PA0007,E0003
,2017-01-31,https://www.airbnb.com/rooms/16987575,Sunset side villa with exotic tropical Alang2 roof,2221,8052,1.0,2.0,0.0,UN1179,PA0000,E0003
,2017-01-31,https://www.airbnb.com/rooms/17016370,Secluded Modern Villa in Beach Coconut Plantation,"
renaud@ekidoka.com",744,1.0,0.0,0.0,UN0000,PA0010,E0003
,2017-01-30,https://www.airbnb.com/rooms/16999489,Enchanting Beachfront Eco Villas in Gili,"
renaud@ekidoka.com",8052,1.0,2.0,0.0,UN0000,PA0000,E0010
,2017-01-29,https://www.airbnb.com/become-a-host/16988156/,(Draft) Beachfront Tropical Cabin,6056,8052,2.0,0.0,0.0,UN1181,PA0000,E0010
,2017-01-23,https://www.airbnb.com/rooms/16783054,Beach Holiday Home in Serene Balinese Village,,,1.0,0.0,0.0,UN0272,PA0010,E0000
,2017-01-22,https://www.airbnb.com/rooms/16885857,Antique Collector's Private Villa by the Beach,,,3.0,2.0,0.0,UN1209,PA0000,E0003
,2017-01-22,https://www.airbnb.com/rooms/16833560,"Antique Joglo Villa in Tranquil Berawa, Canggu",3205,744,1.0,1.0,0.0,UN1213,PA0000,E0003
,2017-01-22,https://www.airbnb.com/rooms/16885463,Relaxing Tropical Art Mansion Overlooking Ocean,"
        mariasutinah@hotmail.com ",744,1.0,2.0,0.0,UN1270,PA0001,E0003
,2017-01-18,https://www.airbnb.com/rooms/16830523,Enchanting Private & Romantic 1BR Villa,1680,744,1.0,1.0,0.0,UN0090,PA0000,E0004
,2017-01-17,https://www.airbnb.com/rooms/16814671,Modern rice fields Bungalow Fast Internet,,,3.0,0.0,0.0,UN0793,PA0009,E0007
,2017-01-14,https://www.airbnb.com/rooms/16571476,Sunny Surf Bungalows close to Padang-Padang Beach,1758,744,1.0,0.0,0.0,UN0413,PA0009,E0000
,2017-01-14,https://www.airbnb.com/rooms/16771184,Tropical Jungle Villa by Hidden River & Bali Host,5422,744,1.0,0.0,0.0,UN0930,PA0008,E0000
,2017-01-08,https://www.airbnb.com/rooms/16680737,Wooden beach cabin enjoys Balangan golden sunset,6331,744,1.0,1.0,0.0,UN0436,PA0010,E0003
,2017-01-04,https://www.airbnb.com/rooms/16620049,"Comfy Social House by Canggu, 5 mins to Deus",5898,744,3.0,1.0,0.0,UN0269,PA0000,E0003
,2017-01-01,https://www.airbnb.com/rooms/15035165,Cliff-front Shipwreck Cabin & private beach #20,6331,744,1.0,0.0,0.0,UN0524,PA0010,E0009
,2017-01-01,https://www.airbnb.com/rooms/12045933,Stone House on Clifftop Tropical Garden Oasis #12,6331,9122,1.0,0.0,0.0,UN0504,PA0010,E0000
,2017-01-01,https://www.airbnb.com/rooms/15455215,Lofted Master room in Ocean View Mansion #Dr,369,8052,1.0,0.0,0.0,UN1284,PA0010,E0000
,2017-01-01,https://www.airbnb.com/rooms/15454541,Modern Luxury Paradise in Green Rice Paddies #CP," 
adrian@giles.com.au",744,1.0,0.0,0.0,UN0212,PA0000,E0000
,2017-01-01,https://www.airbnb.com/rooms/16934724,Homey Beach town Bali-host Tropical Room,1758,744,1.0,1.0,0.0,UN0411,PA0001,E0000
,2017-01-01,https://www.airbnb.com/rooms/17128777,"Tropical surfer's chamber, 5mins walk to the beach",1758,744,1.0,0.0,0.0,UN0414,PA0007,E0000
,2016-12-30,https://www.airbnb.com/rooms/16560096,Jungle Side Beach House w Pool at Padang-Padang,8876,8052,3.0,1.0,0.0,UN1225,PA0010,E0003
,2016-12-28,https://www.airbnb.com/rooms/16536019,"Sunny Shore Tropical Room, close walk to beach",1758,744,1.0,0.0,0.0,UN0416,PA0001,E0004
,2016-12-28,https://www.airbnb.com/rooms/16535453,"Sunny Shores Tropical Room, 5mins to Beach",6056,744,1.0,0.0,0.0,UN0415,PA0001,E0004
,2016-12-27,https://www.airbnb.com/rooms/16522243,"Group Bunk Bed Room in Canggu Beach, 5mins to Deus",6056,744,3.0,0.0,0.0,UN0270,PA0013,E0003
,2016-12-26,https://www.airbnb.com/rooms/16509537,Excellent comfort Digital Nomad Hostel with Pool,5898,744,3.0,0.0,0.0,UN0269,PA0013,E0003
,2016-12-26,https://www.airbnb.com/rooms/16509971,"Classy Bunk Bed with Decent WiFi, Center of Canggu",5898,744,3.0,0.0,0.0,UN0269,PA0013,E0003
,2016-12-26,https://www.airbnb.com/rooms/16511739,Comfy bed in Canggu Hostel,5898,744,2.0,0.0,0.0,UN0269,PA0013,E0003
,2016-12-23,https://www.airbnb.com/rooms/16482581,Chill Surf Apartments - walk to beach & food #DR,1477,74,1.0,0.0,0.0,UN0939,PA0009,E0000
,2016-12-23,https://www.airbnb.com/rooms/16488242,Chill Surf Apartments - walk to beach & food #DB,1477,74,1.0,0.0,0.0,UN0939,PA0009,E0000
,2016-12-22,https://www.airbnb.com/rooms/16474001/,Fairytale Living Tree Cabin in Beachtown Jungle,4333,744,1.0,0.0,0.0,UN0986,PA0007,E0009
,2016-12-22,https://www.airbnb.com/rooms/16471824/,Fairytale Vintage Treehouse in Beachtown Jungle,4333,744,1.0,0.0,0.0,UN0988,PA0007,E0009
,2016-12-22,https://www.airbnb.com/rooms/14380441,Million$ SeaView cabins above Ocean Cliffs #OS2,391,744,1.0,0.0,0.0,UN1116,PA0010,E0009
,2016-12-19,https://www.airbnb.com/rooms/16431993,Villa Amelle ( Executive Room ),1680,744,2.0,0.0,0.0,UN0076,PA0009,E0000
,2016-12-19,https://www.airbnb.com/rooms/16431816,Villa Amelle Canggu,1680,744,2.0,0.0,0.0,UN0085,PA0009,E0000
,2016-12-19,https://www.airbnb.com/rooms/16432109,Canggu Suite,,,2.0,0.0,0.0,UN0198,PA0009,E0000
,2016-12-17,https://www.airbnb.com/rooms/16275650,Getaway Tropical Cabin between Two Beaches #T2,6901,744,1.0,0.0,0.0,UN0000,PA0009,E0000
,2016-12-17,https://www.airbnb.com/rooms/16409277,2 Rooms - Getaway Tropical Cabin between 2 Beaches,6901,744,1.0,0.0,0.0,UN0000,PA0009,E0009
,2016-12-15,https://www.airbnb.com/rooms/12450048,Sunny Surf Cabins between Awesome Beaches,1976,744,1.0,0.0,0.0,UN0236,PA0009,E0000
,2016-12-15,https://www.airbnb.com/rooms/13984159,Sunny Surf Cabins between Awesome Beaches #2BR,1976,744,1.0,0.0,0.0,UN0246,PA0009,E0000
,2016-12-15,https://www.airbnb.com/rooms/14043962,Sunny Surf Cabins between Awesome Beaches #3BR,6056,744,1.0,0.0,0.0,UN0247,PA0009,E0000
,2016-12-15,https://www.airbnb.com/rooms/16382988,Modern Cabin in Cliffside Beach Village #3,6514,6056,3.0,1.0,0.0,UN0152,PA0006,E0004
,2016-12-15,https://www.airbnb.com/rooms/16383021,Modern Cabin in Cliffside Beach Village #1,6514,6056,1.0,1.0,0.0,UN0152,PA0006,E0004
,2016-12-15,https://www.airbnb.com/rooms/16383036,Modern Cabin in Cliffside Beach Village #4,6514,6056,1.0,1.0,0.0,UN0152,PA0006,E0004
,2016-12-15,https://www.airbnb.com/rooms/7441122,Cozy & Simple Surfer House by Bingin Beach #4,1826,744,1.0,0.0,0.0,UN0162,PA0001,E0000
,2016-12-15,https://www.airbnb.com/rooms/16383142,Peaceful Zen Villa in The Middle of Rice field,5422,calgradjing@yahoo.com,1.0,0.0,0.0,UN0930,PA0008,E0004
,2016-12-14,https://www.airbnb.com/rooms/16353402,Two Sunny Surf Cabins between 3 Awesome Beaches,1976,744,1.0,1.0,0.0,UN0236,PA0012,E0003
,2016-12-14,https://www.airbnb.com/rooms/16371383,Ubud Tranquil Balinese Bed & Breakfast #DB,7875,744,3.0,0.0,0.0,UN0182,PA0009,E0004
,2016-12-14,https://www.airbnb.com/rooms/16371411,3Rooms-Authentic Peaceful Ubud Vibe Holiday House,7875,744,1.0,0.0,0.0,UN0182,PA0009,E0004
,2016-12-14,https://www.airbnb.com/rooms/16371714,2Rooms-Authentic Peaceful Ubud Vibe Holiday House,7785,calgradjing@yahoo.com,1.0,0.0,0.0,UN0183,PA0008,E0004
,2016-12-13,https://www.airbnb.com/rooms/16315304,Balinese Hospitality within Magical Ubud Vibe Zone,7875,744,1.0,1.0,0.0,UN0185,PA0009,E0000
,2016-12-12,https://www.airbnb.com/rooms/16338290,Sunny Surf Cabins between 3 Awesome Beaches #5,1976,744,1.0,1.0,0.0,UN0240,PA0012,E0003
,2016-12-11,https://www.airbnb.com/rooms/16327190,Sunny Bali Cabins in the Village of Canggu #T6,6683,744,1.0,1.0,0.0,UN0000,PA0009,E0004
,2016-12-11,https://www.airbnb.com/rooms/16327548,Sunny Bali Cabins in Canggu Village Fiber WiFi #D8,6683,744,1.0,1.0,0.0,UN0000,PA0000,E0004
,2016-12-11,https://www.airbnb.com/rooms/16208025,Getaway Tropical Cabin between Two Beaches #D1,6901,744,1.0,1.0,0.0,UN0000,PA0009,E0004
,2016-12-11,https://www.airbnb.com/rooms/16315171,Balinese Hospitality with Magical Ubud Vibe #D204,7875,744,3.0,1.0,0.0,UN0192,PA0009,E0004
,2016-12-11,https://www.airbnb.com/rooms/16315576,Balinese Hospitality with Magical Ubud Vibe #203,7875,744,3.0,1.0,0.0,UN0191,PA0009,E0004
,2016-12-11,https://www.airbnb.com/rooms/16326556,Pure Balinese Hospitality with Magical Ubud Vibe,7785,calgradjing@yahoo.com,1.0,1.0,0.0,UN0195,PA0008,E0004
,2016-12-11,https://www.airbnb.com/rooms/16326691,Modern & Chic Balinese Room with Magical Ubud Vibe,7785,calgradjing@yahoo.com,1.0,1.0,0.0,UN0194,PA0008,E0000
,2016-12-10,https://www.airbnb.com/rooms/16313360,Hobbit Village Eco-Loft with Private Balcony #24,6331,,1.0,0.0,0.0,UN0456,PA0000,E0009
,2016-12-10,https://www.airbnb.com/rooms/16318658,2BR Luxury Shipwreck Cabins in Tropical Paradise,6331,744,1.0,0.0,0.0,UN0526,PA0007,E0009
,2016-12-10,https://www.airbnb.com/rooms/10758466,Villa Chicken Nuggets - Surfer's Canggu base,,,1.0,0.0,0.0,UN1207,PA0000,E0000
,2016-12-10,https://www.airbnb.com/rooms/16315135,Balinese Hospitality with Magical Ubudian Vibe #03,7785,calgradjing@yahoo.com,3.0,1.0,0.0,UN0182,PA0008,E0004
,2016-12-09,https://www.airbnb.com/rooms/16208074,Getaway Tropical Cabin between Two Beaches #D2,6901,calgradjing@yahoo.com,1.0,0.0,0.0,UN0000,PA0008,E0004
,2016-12-09,https://www.airbnb.com/rooms/16208194,Getaway guesthouse between Padang2 - Dreamland #TW,6901,calgradjing@yahoo.com,1.0,0.0,0.0,UN0000,PA0008,E0004
,2016-12-08,https://www.airbnb.com/rooms/15931702,Sunny Bali Cabins in Canggu Village Fiber WiFi #T3,6683,744,1.0,0.0,0.0,UN0000,PA0000,E0000
,2016-12-08,https://www.airbnb.com/rooms/16221302,Canggu RiverSide Villa by the Rice Paddies,2000,744,1.0,0.0,0.0,UN1187,PA0010,E0000
,2016-12-08,https://www.airbnb.com/rooms/15399711,Temple Cabin on sunny hillside in Uluwatu Beach #1,2161,744,1.0,1.0,0.0,UN0382,PA0009,E0000
,2016-12-08,https://www.airbnb.com/rooms/12027235,Hillside Balinese Cabins at the Temple doorstep #3,2161,744,1.0,1.0,0.0,UN0384,PA0009,E0000
,2016-12-08,https://www.airbnb.com/rooms/13195122,Temple Cabins on sunny hillside in Uluwatu Beach,2161,744,1.0,0.0,0.0,UN0386,PA0010,E0000
,2016-12-05,https://www.airbnb.com/rooms/15591289,Enchanted Forest Lodge by Secret Beach, lacabane@gmail,"
calgradjing@yahoo.com",1.0,0.0,0.0,UN0421,PA0001,E0003
,2016-12-05,https://www.airbnb.com/rooms/16231423,Clifftop Thatched Cabin above Secret Beach #PZ, lacabane@gmail,"
calgradjing@yahoo.com",1.0,0.0,0.0,UN0418,PA0001,E0003
,2016-12-03,https://www.airbnb.com/rooms/16208188,Getaway Tropical Cabin between Two Beaches #T1,6901,744,1.0,1.0,0.0,UN0000,PA0009,E0007
,2016-12-02,https://www.airbnb.com/rooms/16212685,Modern Luxury Paradise in Green Rice Paddies,,,1.0,0.0,0.0,UN0592,PA0000,E0000
,2016-12-02,https://www.airbnb.com/rooms/16213449,Modern Spacious Luxury Villa at Canggu,,,1.0,0.0,0.0,UN0592,PA0010,E0006
,2016-12-01,https://www.airbnb.com/rooms/16371813,Ubud Bali Travel House with Peaceful vibe,7785,calgradjing@yahoo.com,1.0,0.0,0.0,UN0183,PA0008,E0004
,2016-11-14,https://www.airbnb.com/rooms/15946271,Modern Jungle side Villa by Padang Padang beach,1571,Jing Sing 8052,1.0,0.0,0.0,UN1227,PA0001,E0003
,2016-11-13,https://www.airbnb.com/rooms/15942760,Sunny Bali Cabins in the Village of Canggu #D7,6683,744,1.0,0.0,0.0,UN0000,PA0009,E0000
,2016-11-07,https://www.airbnb.com/rooms/15858793,Sunny Bali Cabins in Canggu Village Fiber WiFi #D2,6683,744,1.0,0.0,0.0,UN0000,PA0000,E0000
,2016-10-31,https://www.airbnb.com/rooms/14006254,Sunny Bali Cabins in Canggu Village Fiber WiFi #T4,6683,744,1.0,0.0,0.0,UN0000,PA0000,E0000
,2016-10-30,https://www.airbnb.com/rooms/15635854,"Modern Jungle Retreat Villa by The beach, 2 BR",1571,Jing Sing 8052,1.0,0.0,0.0,UN1228,PA0010,E0003
,2016-10-29,https://www.airbnb.com/rooms/15635241,Modern Jungle Villa by Padang-Padang Beach,1571,Jing Sing 8052,1.0,0.0,0.0,UN1229,PA0010,E0003
,2016-10-29,https://www.airbnb.com/rooms/15538321,Clean Canggu Guesthouse with Fiber Wifi #6,1236,calgradjing@yahoo.com,1.0,0.0,0.0,UN0473,PA0008,E0003
,2016-10-29,https://www.airbnb.com/rooms/15512960,Hidden Tropical Tranquility in heart of Seminyak,,,1.0,0.0,0.0,UN1156,PA0000,E0000
,2016-10-26,https://www.airbnb.com/rooms/15690487,Clean & Comfortable Deluxe Bedroom in Canggu #3,1236,calgradjing@yahoo.com,1.0,0.0,0.0,UN0470,PA0000,E0000
,2016-10-21,https://www.airbnb.com/rooms/15455215,Lofted Master room in Ocean View Mansion #Dr,369,calgradjing@yahoo.com,1.0,0.0,0.0,UN1284,PA0010,E0009
,2016-10-20,https://www.airbnb.com/rooms/15592694,Clean & Comfortable Deluxe Bedroom in Canggu #7,1236,calgradjing@yahoo.com,1.0,0.0,0.0,UN0474,PA0009,E0007
,2016-10-17,https://www.airbnb.com/rooms/15198100,"Clean & Comfortable Canggu House, Fiber Wifi #5",1236,calgradjing@yahoo.com,1.0,0.0,0.0,UN0472,PA0008,E0003
,2016-10-15,https://www.airbnb.com/rooms/14007066,Authentic Bali Rice Hut w Green Paddy Fields #L1,5788,calgradjing@yahoo.com,1.0,0.0,0.0,UN0798,PA0000,E0003
,2016-10-15,https://www.airbnb.com/rooms/13965680,Balinese Hut overlooking Rice Paddies with Pool,5788,calgradjing@yahoo.com,1.0,0.0,0.0,UN0799,PA0000,E0003
,2016-10-14,https://www.airbnb.com/rooms/14525671,Tropical Garden Oasis Apartments #1,2106,calgradjing@yahoo.com,1.0,0.0,0.0,UN1143,PA0000,E0000
,2016-10-14,https://www.airbnb.com/rooms/15420419,Lovely Family Villa above Bingin Beach Access,2778,calgradjing@yahoo.com,1.0,0.0,0.0,UN1174,PA0007,E0003
,2016-10-14,https://www.airbnb.com/rooms/12158988,Modern Spacious Villa by the beach,9339,calgradjing@yahoo.com,3.0,0.0,0.0,UN1185,PA0001,E0003
,2016-10-12,https://www.airbnb.com/rooms/13241192,Beachside Balinese Village Villa w private pool,2106,calgradjing@yahoo.com,1.0,0.0,1.0,UN0000,PA0000,E0003
,2016-10-11,https://www.airbnb.com/rooms/15455787,Family space in Ocean side Mansion #Pa #Ul,369,Jing Sing 8052,1.0,0.0,0.0,UN1285,PA0001,E0003
,2016-10-10,https://www.airbnb.com/rooms/15353621,Tropical Garden Oasis Cabins #3,2106,calgradjing@yahoo.com,1.0,0.0,0.0,UN1145,PA0000,E0000
,2016-10-10,https://www.airbnb.com/rooms/15363416,Tropical Garden Oasis in Breezy Rice Field #2,2106,calgradjing@yahoo.com,1.0,0.0,0.0,UN1144,PA0000,E0000
,2016-10-10,https://www.airbnb.com/rooms/15420272,BoHo Chill Villa by Bingin Beach town,balidream146@gmail.com ,calgradjing@yahoo.com,3.0,0.0,0.0,UN1277,PA0007,E0003
,2016-10-07,https://www.airbnb.com/rooms/15399457,Tropical Holiday Room by Uluwatu Beach #D4,7673,6056,1.0,0.0,0.0,UN0734,PA0009,E0007
,2016-10-04,https://www.airbnb.com/rooms/12663801,Majestic Mansion with Amazing Ocean View & Beach,369,Jing Sing 8052,3.0,0.0,0.0,UN1287,PA0001,E0000
,2016-10-04,https://www.airbnb.com/rooms/12838726,Balinese Modern Residence - Fiber Optic WiFi #3,9447,Jing Sing 8052,1.0,0.0,0.0,UN1172,PA0001,E0000
,2016-10-04,https://www.airbnb.com/rooms/13336038,Balinese Modern Residence - Fiber Optic WiFi #2,9447,Jing Sing 8052,1.0,0.0,0.0,UN1170,PA0001,E0000
,2016-10-04,https://www.airbnb.com/rooms/14330251,Two Balinese Modern Residence - Fiber Optic WiFi,9447,Jing Sing 8052,1.0,0.0,0.0,UN1171,PA0010,E0000
,2016-10-04,https://www.airbnb.com/rooms/15349943,Tropical Garden Oasis - Shared Brick Cabin #BB1,2106,calgradjing@yahoo.com,1.0,0.0,0.0,UN0000,PA0000,E0000
,2016-10-04,https://www.airbnb.com/rooms/6663161,2Rooms - Cozy Clifftop Cabin by Uluwatu Surf Beach,1669,6056,1.0,0.0,0.0,UN0142,PA0001,E0000
,2016-10-04,https://www.airbnb.com/rooms/11132383,Tropical guest room by surf beach - 2 beds,7673,6056,1.0,0.0,0.0,UN0000,PA0001,E0000
,2016-10-04,https://www.airbnb.com/rooms/10446203,Cozy & Simple Surfer House by Bingin Beach #2BR,1826,744,1.0,0.0,0.0,UN0153,PA0001,E0000
,2016-09-18,https://www.airbnb.com/rooms/13984202,Sunny Surf Cabins between Awesome Beaches #2,1976,744,1.0,0.0,0.0,UN0237,PA0009,E0000
,2016-09-15,https://www.airbnb.com/rooms/15029509,Hidden River Side Modern Sanctuary Villa,2000,744,1.0,0.0,0.0,UN1186,PA0000,E0000
,2016-09-10,https://www.airbnb.com/rooms/14984366,Clean & Comfortable Deluxe Bedroom in Canggu #6,1236,Jing Sing 8052,3.0,0.0,0.0,UN0468,PA0001,E0003
,2016-09-09,https://www.airbnb.com/rooms/14972676,Clifftop Garden Limestone Cabin above Secret Beach,6331,9122,3.0,0.0,0.0,UN0507,PA0010,E0003
,2016-09-09,https://www.airbnb.com/rooms/14971947,Bohemian Charm Villa by Bingin Beach Village #VC2,IBAN 2202 (USD),calgradjing@yahoo.com (USD),1.0,0.0,0.0,UN1205,PA0010,E0003
,2016-09-03,https://www.airbnb.com/rooms/14774021,Clean & Comfortable Room - Canggu House #4,1236,calgradjing@yahoo.com,1.0,0.0,0.0,UN0471,PA0000,E0003
,2016-08-31,https://www.airbnb.com/rooms/14782367,Romantic Modern Sanctuary by Hidden River,2000,744,1.0,0.0,0.0,UN0000,PA0000,E0000
,2016-08-30,https://www.airbnb.com/rooms/14093807,Cozy Clifftop Cottage by Uluwatu Surf Beach #5,1669,6056,1.0,0.0,0.0,UN0000,PA0009,E0007
,2016-08-29,https://www.airbnb.com/rooms/14790801,Mango garden pool villa by Bingin beach,9339,Jing Sing 8052,1.0,0.0,0.0,UN1184,PA0001,E0003
,2016-08-28,https://www.airbnb.com/rooms/14774685,Big Groups - Balinese Hospitality in Canggu House,1236,calgradjing@yahoo.com,1.0,0.0,0.0,UN0468,PA0000,E0000
,2016-08-26,https://www.airbnb.com/rooms/14749281,Deco poolside room by the Canggu seaside,,,1.0,0.0,0.0,UN0000,PA0000,E0000
,2016-08-25,https://www.airbnb.com/rooms/14738967,Comfortable Yoga Accommodation in Centre Canggu #6,1236,Jing Sing 8052,1.0,0.0,0.0,UN0473,PA0001,E0000
,2016-08-23,https://www.airbnb.com/rooms/12634564,Sunny Surf Cabins between Awesome Beaches #3,1976,744,1.0,0.0,0.0,UN0238,PA0008,E0003
,2016-08-23,https://www.airbnb.com/rooms/12659158,Sunny Surf Cabins between Awesome Beaches #4,1976,744,1.0,0.0,0.0,UN0239,PA0008,E0003
,2016-08-23,https://www.airbnb.com/rooms/14345381,Sunny Surf Cabins between Awesome Beaches #5,1976,744,3.0,0.0,0.0,UN0240,PA0008,E0003
,2016-08-23,https://www.airbnb.com/rooms/12460079,Limestone Cabin &  Secret Beach #17 - Onsite Yoga,w,744,1.0,0.0,0.0,UN0516,PA0007,E0003
,2016-08-23,https://www.airbnb.com/rooms/14705793,Master Deluxe Room in Boutique Balinese House #9,1236,calgradjing@yahoo.com,1.0,0.0,0.0,UN0000,PA0000,E0000
,2016-08-23,https://www.airbnb.com/rooms/14704901,Clean & Comfortable Deluxe Bedroom in Canggu #8,1236,calgradjing@yahoo.com,1.0,0.0,0.0,UN0475,PA0010,E0000
,2016-08-23,https://www.airbnb.com/rooms/14705323,2Rooms-Clean&Comfortable Canggu Hospitality House,1236,calgradjing@yahoo.com,1.0,0.0,0.0,UN0468,PA0010,E0000
,2016-08-23,https://www.airbnb.com/rooms/14697553/,Bali Village Villa w rice paddies by Beach 6BR,1499,calgradjing@yahoo.com,1.0,0.0,0.0,UN1252,PA0000,E0000
,2016-08-23,https://www.airbnb.com/rooms/12523697,Tropical Holiday Rooms by Uluwatu Beach #2BR,7673,6056,1.0,0.0,0.0,UN0732,PA0008,E0003
,2016-08-23,https://www.airbnb.com/rooms/12524493,Tropical Holiday Rooms by Uluwatu Beach #3BR,7673,6056,1.0,0.0,0.0,UN0000,PA0008,E0003
,2016-08-23,https://www.airbnb.com/rooms/12524101,Tropical Holiday Room by Uluwatu Beach #T1,7673,6056,1.0,0.0,0.0,UN0000,PA0008,E0003
,2016-08-23,https://www.airbnb.com/rooms/12523290,Tropical Holiday Room by Uluwatu Beach #D10,7673,6056,1.0,0.0,0.0,UN0740,PA0008,E0003
,2016-08-23,https://www.airbnb.com/rooms/12524616,Tropical Holiday Room by Uluwatu Beach #D2,7673,6056,1.0,0.0,0.0,UN0732,PA0008,E0003
,2016-08-23,https://www.airbnb.com/rooms/12523071,Tropical Holiday Room by Uluwatu Beach #T8,7673,6056,1.0,0.0,0.0,UN0000,PA0008,E0003
,2016-08-23,https://www.airbnb.com/rooms/12636197,Double Cottages w Awesome View,391,744,1.0,0.0,0.0,UN1104,PA0008,E0003
,2016-08-23,https://www.airbnb.com/rooms/12637597,"Super balinese apartment @Padang"" - 1 bed",391,9122,1.0,0.0,0.0,UN1115,PA0008,E0003
,2016-08-23,https://www.airbnb.com/rooms/12636880,Super balinese room w amazing view,391,calgradjing@yahoo.com,3.0,0.0,0.0,UN0000,PA0008,E0003
,2016-08-23,https://www.airbnb.com/rooms/12496285,Modern & Simple Surfer House by Bingin Beach #6,1826,6056,1.0,0.0,0.0,UN0154,PA0008,E0000
,2016-08-23,https://www.airbnb.com/rooms/12496880,Modern & Simple Surfer House by Bingin Beach #8,1826,9122,1.0,1.0,0.0,UN0155,PA0008,E0003
,2016-08-22,https://www.airbnb.com/rooms/12137716,Amazing Ship Cabin w Ocean View & Secret Beach#22,6331,9122,1.0,0.0,0.0,UN0528,PA0010,E0000
,2016-08-20,https://www.airbnb.com/rooms/12077862,Glass Beach House atop Private Beach,8876,Jing Sing 8052,1.0,0.0,0.0,UN0166,PA0010,E0000
,2016-08-20,https://www.airbnb.com/rooms/12503423,"Modern Villa, Superb Ocean View & Private Beach!",8876,8052,1.0,0.0,0.0,UN0166,PA0007,E0000
,2016-08-20,https://www.airbnb.com/rooms/8635748,Clifftop Jungle Cabin Above Secret Beach #2, lacabane@gmail,744,1.0,0.0,0.0,UN0419,PA0010,E0000
,2016-08-20,https://www.airbnb.com/rooms/9043750,Jungle Clifftop Cabin with Forest Canopy Bath #3, lacabane@gmail,744,1.0,0.0,0.0,UN0421,PA0010,E0000
,2016-08-20,https://www.airbnb.com/rooms/6629909,Luxury Clifftop Jungle cabin with Secret Beach #4, lacabane@gmail,744,1.0,0.0,0.0,UN0424,PA0010,E0000
,2016-08-20,https://www.airbnb.com/rooms/6799019,Luxury Jungle Clifftop Cabin in Mini Eco-Resort #1, lacabane@gmail,744,1.0,0.0,0.0,UN0423,PA0010,E0000
,2016-08-20,https://www.airbnb.com/rooms/7820390,Limestone Cabin in Beachfront Hobbit-Village #11,6331,,1.0,0.0,0.0,UN0445,PA0007,E0000
